id,is_correct,errors,n_errors,pred,gold
98,False,missing_table|hallucinated_table|missing_column,3,SELECT T2.Model FROM cars_data AS T1 JOIN model_list AS T2 ON T1.MakeID = T2.Model WHERE T1.Weight < (SELECT avg(T1.Weight) FROM cars_data AS T1),SELECT T1.model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId = T2.Id WHERE T2.Weight < (SELECT avg(Weight) FROM CARS_DATA)
99,False,missing_table|hallucinated_column|missing_column|wrong_select_column|missing_select_column|wrong_join_count|missing_distinct,7,SELECT T2.FullName FROM car_names AS T1 JOIN car_makers AS T2 ON T1.Make = T2.id WHERE T1.Year = 1970,SELECT DISTINCT T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id = T2.Maker JOIN CAR_NAMES AS T3 ON T2.model = T3.model JOIN CARS_DATA AS T4 ON T3.MakeId = T4.id WHERE T4.year = '1970'
100,False,missing_table|missing_column|wrong_join_count,3,SELECT DISTINCT T2.Maker FROM cars_data AS T1 JOIN car_makers AS T2 ON T1.MakeID = T2.id WHERE YEAR = 1970,SELECT DISTINCT T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id = T2.Maker JOIN CAR_NAMES AS T3 ON T2.model = T3.model JOIN CARS_DATA AS T4 ON T3.MakeId = T4.id WHERE T4.year = '1970'
101,False,missing_aggregation|missing_where|extra_order_by|extra_limit|missing_subquery,5,"SELECT T1.Make , T2.Year FROM car_names AS T1 JOIN cars_data AS T2 ON T1.MakeID = T2.Id ORDER BY T2.Year ASC LIMIT 1","SELECT T2.Make , T1.Year FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id = T2.MakeId WHERE T1.Year = (SELECT min(YEAR) FROM CARS_DATA)"
102,False,missing_table|hallucinated_table|hallucinated_column|missing_column|wrong_select_column|missing_select_column|missing_aggregation|missing_where|extra_order_by|extra_limit|missing_subquery,11,"SELECT T1.FullName , T2.Year FROM car_makers AS T1 JOIN cars_data AS T2 ON T1.id = T2.MakeID ORDER BY T2.Year LIMIT 1","SELECT T2.Make , T1.Year FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id = T2.MakeId WHERE T1.Year = (SELECT min(YEAR) FROM CARS_DATA)"
103,False,missing_table|missing_column|wrong_join_count,3,SELECT DISTINCT T2.Model FROM cars_data AS T1 JOIN car_names AS T2 ON T1.MakeID = T2.MakeID WHERE T1.Year > 1980,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model = T2.model JOIN CARS_DATA AS T3 ON T2.MakeId = T3.id WHERE T3.year > 1980
104,False,missing_table|missing_column|wrong_join_count,3,SELECT DISTINCT T2.Model FROM cars_data AS T1 JOIN car_names AS T2 ON T1.MakeID = T2.MakeID WHERE T1.Year > 1980,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model = T2.model JOIN CARS_DATA AS T3 ON T2.MakeId = T3.id WHERE T3.year > 1980
105,False,missing_table|missing_column|wrong_join_count,3,"SELECT T1.Continent , COUNT(*) FROM continents AS T1 JOIN countries AS T2 ON T1.ContId = T2.Continent GROUP BY T1.Continent","SELECT T1.Continent , count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId = T2.continent JOIN car_makers AS T3 ON T2.CountryId = T3.Country GROUP BY T1.Continent"
106,False,missing_table|missing_column|wrong_join_count|wrong_group_by_column,4,"SELECT T1.Continent , COUNT(*) FROM continents AS T1 JOIN car_makers AS T2 ON T1.ContId = T2.Country GROUP BY T1.ContId","SELECT T1.Continent , count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId = T2.continent JOIN car_makers AS T3 ON T2.CountryId = T3.Country GROUP BY T1.Continent"
107,False,wrong_group_by_column,1,SELECT T1.CountryName FROM countries AS T1 JOIN car_makers AS T2 ON T1.CountryId = T2.Country GROUP BY T1.CountryName ORDER BY COUNT(*) DESC LIMIT 1,SELECT T2.CountryName FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country = T2.CountryId GROUP BY T1.Country ORDER BY Count(*) DESC LIMIT 1
108,False,wrong_group_by_column,1,SELECT T1.CountryName FROM countries AS T1 JOIN car_makers AS T2 ON T1.CountryId = T2.Country GROUP BY T1.CountryName ORDER BY COUNT(*) DESC LIMIT 1,SELECT T2.CountryName FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country = T2.CountryId GROUP BY T1.Country ORDER BY Count(*) DESC LIMIT 1
109,True,,0,"SELECT COUNT(*) , T1.FullName FROM car_makers AS T1 JOIN model_list AS T2 ON T1.id = T2.Maker GROUP BY T1.id","select count(*) , t2.fullname from model_list as t1 join car_makers as t2 on t1.maker = t2.id group by t2.id"
110,True,,0,"SELECT count(*) , T1.id , T1.fullname FROM car_makers AS T1 JOIN model_list AS T2 ON T1.id = T2.maker GROUP BY T1.id","SELECT Count(*) , T2.FullName , T2.id FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker = T2.Id GROUP BY T2.id"
111,False,missing_table|missing_column|missing_join,3,"SELECT accelerate FROM cars_data WHERE make = ""amc"" AND model = ""hornet sportabout"" AND country = ""sw""",SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id = T2.MakeId WHERE T2.Make = 'amc hornet sportabout (sw)'
112,False,missing_table|missing_column|missing_join,3,"SELECT Accelerate FROM cars_data WHERE Make = ""amc hornet sportabout"" AND MakeID = 146",SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id = T2.MakeId WHERE T2.Make = 'amc hornet sportabout (sw)'
113,False,missing_table|missing_column|missing_join,3,"SELECT count(*) FROM car_makers WHERE country = ""France""",SELECT count(*) FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country = T2.CountryId WHERE T2.CountryName = 'france'
114,False,missing_table|missing_column|missing_join,3,"SELECT count(*) FROM car_makers WHERE country = ""France""",SELECT count(*) FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country = T2.CountryId WHERE T2.CountryName = 'france'
115,False,missing_table|hallucinated_table|missing_column|missing_join,4,SELECT count(*) FROM car_names WHERE country = 'USA',SELECT count(*) FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker = T2.Id JOIN COUNTRIES AS T3 ON T2.Country = T3.CountryId WHERE T3.CountryName = 'usa'
116,False,missing_table|hallucinated_table|hallucinated_column|missing_column|wrong_join_count,5,"SELECT COUNT(*) FROM car_names AS T1 JOIN car_makers AS T2 ON T1.Model = T2.FullName WHERE T2.Country = ""United States""",SELECT count(*) FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker = T2.Id JOIN COUNTRIES AS T3 ON T2.Country = T3.CountryId WHERE T3.CountryName = 'usa'
117,True,,0,SELECT avg(MPG) FROM cars_data WHERE Cylinders = 4,SELECT avg(mpg) FROM CARS_DATA WHERE Cylinders = 4
118,True,,0,SELECT avg(MPG) FROM cars_data WHERE Cylinders = 4,SELECT avg(mpg) FROM CARS_DATA WHERE Cylinders = 4
119,False,hallucinated_table|hallucinated_column|extra_join,3,SELECT min(T2.Weight) FROM cars_data AS T1 JOIN car_names AS T2 ON T1.id = T2.MakeID WHERE T1.Cylinders = 8 AND T1.Year = 1974,select min(weight) from cars_data where cylinders = 8 and year = 1974
120,False,hallucinated_table|hallucinated_column|extra_join,3,SELECT min(T2.Weight) FROM cars_data AS T1 JOIN car_names AS T2 ON T1.Id = T2.MakeId WHERE T1.Cylinders = 8 AND T1.Year = 1974,select min(weight) from cars_data where cylinders = 8 and year = 1974
121,False,hallucinated_table|hallucinated_column|wrong_select_column|missing_select_column|extra_join,5,"SELECT T1.FullName , T2.Model FROM car_makers AS T1 JOIN model_list AS T2 ON T1.id = T2.Maker","SELECT Maker , Model FROM MODEL_LIST"
122,False,hallucinated_table|hallucinated_column|wrong_select_column|missing_select_column|extra_join,5,"SELECT T1.FullName , T2.Model FROM car_makers AS T1 JOIN model_list AS T2 ON T1.id = T2.Maker","SELECT Maker , Model FROM MODEL_LIST"
123,False,extra_where,1,"SELECT T1.CountryName , T1.CountryID FROM countries AS T1 JOIN car_makers AS T2 ON T1.CountryID = T2.Country WHERE T2.Country != ""Unknown"" GROUP BY T1.CountryID HAVING COUNT(*) >= 1","SELECT T1.CountryName , T1.CountryId FROM COUNTRIES AS T1 JOIN CAR_MAKERS AS T2 ON T1.CountryId = T2.Country GROUP BY T1.CountryId HAVING count(*) >= 1"
124,False,hallucinated_column|missing_aggregation|extra_where|missing_group_by|missing_having,5,"SELECT T1.CountryName , T2.CountryID FROM countries AS T1 JOIN car_makers AS T2 ON T1.CountryId = T2.Country WHERE T1.Continent = ""North America""","SELECT T1.CountryName , T1.CountryId FROM COUNTRIES AS T1 JOIN CAR_MAKERS AS T2 ON T1.CountryId = T2.Country GROUP BY T1.CountryId HAVING count(*) >= 1"
125,True,,0,SELECT count(*) FROM cars_data WHERE Horsepower > 150,SELECT count(*) FROM CARS_DATA WHERE horsepower > 150
126,True,,0,SELECT count(*) FROM cars_data WHERE Horsepower > 150,SELECT count(*) FROM CARS_DATA WHERE horsepower > 150
127,True,,0,"SELECT avg(weight) , YEAR FROM cars_data GROUP BY YEAR","SELECT avg(Weight) , YEAR FROM CARS_DATA GROUP BY YEAR"
128,False,wrong_aggregation,1,"SELECT avg(weight) , avg(year) FROM cars_data GROUP BY YEAR","SELECT avg(Weight) , YEAR FROM CARS_DATA GROUP BY YEAR"
129,False,missing_table|missing_column|wrong_join_count|extra_distinct,4,"SELECT DISTINCT T1.CountryName FROM countries AS T1 JOIN car_makers AS T2 ON T1.CountryId = T2.Country WHERE T1.Continent = ""Europe"" GROUP BY T1.CountryName HAVING COUNT(*) >= 3",SELECT T1.CountryName FROM COUNTRIES AS T1 JOIN CONTINENTS AS T2 ON T1.Continent = T2.ContId JOIN CAR_MAKERS AS T3 ON T1.CountryId = T3.Country WHERE T2.Continent = 'europe' GROUP BY T1.CountryName HAVING count(*) >= 3
130,False,missing_table|missing_column|wrong_join_count,3,"SELECT T1.CountryName FROM countries AS T1 JOIN car_makers AS T2 ON T1.CountryId = T2.Country WHERE T1.Continent = ""Europe"" GROUP BY T1.CountryName HAVING COUNT(*) >= 3",SELECT T1.CountryName FROM COUNTRIES AS T1 JOIN CONTINENTS AS T2 ON T1.Continent = T2.ContId JOIN CAR_MAKERS AS T3 ON T1.CountryId = T3.Country WHERE T2.Continent = 'europe' GROUP BY T1.CountryName HAVING count(*) >= 3
131,False,hallucinated_column|missing_column|wrong_select_column|missing_select_column,4,"SELECT T1.Model , T2.Horsepower FROM car_names AS T1 JOIN cars_data AS T2 ON T1.MakeId = T2.Id WHERE T2.Cylinders = 3 ORDER BY T2.Horsepower DESC LIMIT 1","SELECT T2.horsepower , T1.Make FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId = T2.Id WHERE T2.cylinders = 3 ORDER BY T2.horsepower DESC LIMIT 1"
132,False,missing_table|hallucinated_table|hallucinated_column|missing_column|wrong_select_column|missing_select_column,6,"SELECT T1.Model , T2.Horsepower FROM car_names AS T1 JOIN car_makers AS T2 ON T1.Make = T2.FullName WHERE T1.Cylinders = 3 ORDER BY T2.Horsepower DESC LIMIT 1","SELECT T2.horsepower , T1.Make FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId = T2.Id WHERE T2.cylinders = 3 ORDER BY T2.horsepower DESC LIMIT 1"
133,False,missing_table|hallucinated_table|hallucinated_column|missing_column,4,SELECT T2.Model FROM cars_data AS T1 JOIN model_list AS T2 ON T1.Make = T2.Maker ORDER BY T1.MPG DESC LIMIT 1,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId = T2.Id ORDER BY T2.mpg DESC LIMIT 1
134,True,,0,SELECT T1.Model FROM car_names AS T1 JOIN cars_data AS T2 ON T1.MakeId = T2.Id ORDER BY T2.MPG DESC LIMIT 1,select t1.model from car_names as t1 join cars_data as t2 on t1.makeid = t2.id order by t2.mpg desc limit 1
135,True,,0,SELECT avg(Horsepower) FROM cars_data WHERE YEAR < 1980,SELECT avg(horsepower) FROM CARS_DATA WHERE YEAR < 1980
136,True,,0,SELECT avg(Horsepower) FROM cars_data WHERE YEAR < 1980,select avg(horsepower) from cars_data where year < 1980
137,False,missing_table|missing_column|missing_join,3,"SELECT avg(Edispl) FROM cars_data WHERE Model = ""volvo""",SELECT avg(T2.edispl) FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId = T2.Id WHERE T1.Model = 'volvo'
138,False,missing_table|missing_column|missing_join,3,"SELECT avg(Edispl) FROM cars_data WHERE Model = ""Volvo""",SELECT avg(T2.edispl) FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId = T2.Id WHERE T1.Model = 'volvo'
139,True,,0,"SELECT max(Accelerate) , Cylinders FROM cars_data GROUP BY Cylinders","SELECT max(Accelerate) , Cylinders FROM CARS_DATA GROUP BY Cylinders"
140,True,,0,"SELECT max(Accelerate) , Cylinders FROM cars_data GROUP BY Cylinders","SELECT max(Accelerate) , Cylinders FROM CARS_DATA GROUP BY Cylinders"
141,False,hallucinated_table|hallucinated_column|extra_join|wrong_aggregation|extra_where|extra_subquery,6,SELECT T1.Model FROM model_list AS T1 JOIN car_names AS T2 ON T1.Maker = T2.Make WHERE T2.MakeID IN ( SELECT MAX(T3.MakeID) FROM car_names AS T3 ) GROUP BY T1.Model ORDER BY COUNT(*) DESC LIMIT 1,SELECT Model FROM CAR_NAMES GROUP BY Model ORDER BY count(*) DESC LIMIT 1
142,False,hallucinated_table|hallucinated_column|extra_join,3,SELECT T1.Model FROM model_list AS T1 JOIN car_names AS T2 ON T1.Maker = T2.Make GROUP BY T1.Model ORDER BY COUNT(*) DESC LIMIT 1,SELECT Model FROM CAR_NAMES GROUP BY Model ORDER BY count(*) DESC LIMIT 1
143,True,,0,SELECT count(*) FROM cars_data WHERE Cylinders > 4,SELECT count(*) FROM CARS_DATA WHERE Cylinders > 4
144,True,,0,SELECT count(*) FROM cars_data WHERE Cylinders > 4,SELECT count(*) FROM CARS_DATA WHERE Cylinders > 4
145,True,,0,SELECT count(*) FROM cars_data WHERE YEAR = 1980,SELECT count(*) FROM CARS_DATA WHERE YEAR = 1980
146,True,,0,SELECT count(*) FROM cars_data WHERE YEAR = 1980,SELECT count(*) FROM CARS_DATA WHERE YEAR = 1980
147,False,missing_table|missing_column|missing_join,3,"SELECT count(*) FROM car_makers WHERE FullName = ""American Motor Company""",SELECT count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id = T2.Maker WHERE T1.FullName = 'American Motor Company'
148,False,missing_table|missing_column|missing_join,3,"SELECT count(*) FROM car_makers WHERE FullName = ""American Motor Company""",SELECT count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id = T2.Maker WHERE T1.FullName = 'American Motor Company'
149,False,missing_table|missing_column|missing_join|extra_where|wrong_group_by_column|extra_subquery,6,"SELECT FullName , ID FROM CAR_MAKERS WHERE ID IN ( SELECT maker FROM MODEL_LIST GROUP BY maker HAVING count(*) > 3 )","SELECT T1.FullName , T1.Id FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id = T2.Maker GROUP BY T1.Id HAVING count(*) > 3"
150,True,,0,"SELECT T1.FullName , T2.id FROM car_makers AS T1 JOIN model_list AS T2 ON T1.id = T2.Maker GROUP BY T1.id HAVING count(*) > 3","SELECT T1.FullName , T1.Id FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id = T2.Maker GROUP BY T1.Id HAVING count(*) > 3"
151,False,missing_table|missing_column|wrong_join_count,3,"SELECT DISTINCT T1.Model FROM model_list AS T1 JOIN car_makers AS T2 ON T1.Maker = T2.Id WHERE T2.FullName = ""General Motors"" OR T1.Weight > 3500",SELECT DISTINCT T2.Model FROM CAR_NAMES AS T1 JOIN MODEL_LIST AS T2 ON T1.Model = T2.Model JOIN CAR_MAKERS AS T3 ON T2.Maker = T3.Id JOIN CARS_DATA AS T4 ON T1.MakeId = T4.Id WHERE T3.FullName = 'General Motors' OR T4.weight > 3500
152,False,missing_table|hallucinated_column|missing_column|wrong_join_count,4,"SELECT DISTINCT T1.Model FROM model_list AS T1 JOIN car_names AS T2 ON T1.Maker = T2.Make WHERE T2.Weight > 3500 OR T1.Maker = ""General Motors""",SELECT DISTINCT T2.Model FROM CAR_NAMES AS T1 JOIN MODEL_LIST AS T2 ON T1.Model = T2.Model JOIN CAR_MAKERS AS T3 ON T2.Maker = T3.Id JOIN CARS_DATA AS T4 ON T1.MakeId = T4.Id WHERE T3.FullName = 'General Motors' OR T4.weight > 3500
153,False,wrong_select_column|missing_select_column|missing_distinct,3,SELECT YEAR FROM cars_data WHERE Weight BETWEEN 3000 AND 4000,select distinct year from cars_data where weight between 3000 and 4000
154,False,wrong_where_operator|extra_set_operation|extra_subquery,3,SELECT DISTINCT YEAR FROM cars_data WHERE Weight < 4000 INTERSECT SELECT DISTINCT YEAR FROM cars_data WHERE Weight > 3000,select distinct year from cars_data where weight between 3000 and 4000
155,False,missing_column,1,SELECT Horsepower FROM cars_data ORDER BY Accelerate DESC LIMIT 1,SELECT T1.horsepower FROM CARS_DATA AS T1 ORDER BY T1.accelerate DESC LIMIT 1
156,False,missing_column,1,SELECT Horsepower FROM cars_data ORDER BY Accelerate DESC LIMIT 1,SELECT T1.horsepower FROM CARS_DATA AS T1 ORDER BY T1.accelerate DESC LIMIT 1
157,False,missing_table|missing_column|wrong_select_column|missing_select_column|missing_join|extra_aggregation|missing_order_by|missing_limit|extra_subquery,9,"SELECT COUNT(*) FROM cars_data WHERE YEAR = 1964 AND Cylinders = 3 AND Accelerate = ( SELECT MIN ( Accelerate ) FROM cars_data WHERE Model = ""volvo"" )",SELECT T1.cylinders FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id = T2.MakeId WHERE T2.Model = 'volvo' ORDER BY T1.accelerate ASC LIMIT 1
158,False,extra_distinct,1,"SELECT DISTINCT T1.Cylinders FROM cars_data AS T1 JOIN car_names AS T2 ON T1.id = T2.MakeID WHERE T2.Model = ""Volvo"" ORDER BY T1.Accelerate LIMIT 1",SELECT T1.cylinders FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id = T2.MakeId WHERE T2.Model = 'volvo' ORDER BY T1.accelerate ASC LIMIT 1
159,False,wrong_aggregation|missing_order_by|missing_limit,3,SELECT count(*) FROM cars_data WHERE Accelerate > ( SELECT max(Accelerate) FROM cars_data ),SELECT COUNT(*) FROM CARS_DATA WHERE Accelerate > ( SELECT Accelerate FROM CARS_DATA ORDER BY Horsepower DESC LIMIT 1 )
160,False,wrong_aggregation|missing_order_by|missing_limit,3,SELECT count(*) FROM cars_data WHERE accelerate > ( SELECT max(accelerate) FROM cars_data ),SELECT COUNT(*) FROM CARS_DATA WHERE Accelerate > ( SELECT Accelerate FROM CARS_DATA ORDER BY Horsepower DESC LIMIT 1 )
161,False,hallucinated_column|wrong_group_by_column,2,SELECT count(*) FROM car_makers AS T1 JOIN countries AS T2 ON T1.Country = T2.CountryID GROUP BY T2.Continent HAVING count(*) > 2,select count(*) from countries as t1 join car_makers as t2 on t1.countryid = t2.country group by t1.countryid having count(*) > 2
162,False,extra_where|missing_group_by|missing_having,3,SELECT count(*) FROM car_makers AS T1 JOIN countries AS T2 ON T1.Country = T2.CountryID WHERE count(*) > 2,select count(*) from countries as t1 join car_makers as t2 on t1.countryid = t2.country group by t1.countryid having count(*) > 2
163,True,,0,SELECT count(*) FROM cars_data WHERE Cylinders > 6,SELECT COUNT(*) FROM CARS_DATA WHERE Cylinders > 6
164,True,,0,SELECT count(*) FROM cars_data WHERE Cylinders > 6,SELECT COUNT(*) FROM CARS_DATA WHERE Cylinders > 6
165,True,,0,SELECT T1.Model FROM car_names AS T1 JOIN cars_data AS T2 ON T1.MakeID = T2.Id WHERE T2.Cylinders = 4 ORDER BY T2.Horsepower DESC LIMIT 1,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId = T2.Id WHERE T2.Cylinders = 4 ORDER BY T2.horsepower DESC LIMIT 1
166,True,,0,SELECT T1.Model FROM car_names AS T1 JOIN cars_data AS T2 ON T1.MakeID = T2.Id WHERE T2.Cylinders = 4 ORDER BY T2.Horsepower DESC LIMIT 1,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId = T2.Id WHERE T2.Cylinders = 4 ORDER BY T2.horsepower DESC LIMIT 1
167,False,hallucinated_column|missing_column|wrong_select_column|missing_select_column,4,"SELECT T1.MakeID , T2.Model FROM cars_data AS T1 JOIN car_names AS T2 ON T1.MakeID = T2.MakeID WHERE T1.Horsepower > ( SELECT MIN(T1.Horsepower) FROM cars_data ) AND T1.Cylinders <= 3","SELECT T2.MakeId , T2.Make FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id = T2.MakeId WHERE T1.Horsepower > (SELECT min(Horsepower) FROM CARS_DATA) AND T1.Cylinders <= 3"
168,False,hallucinated_column|missing_column|wrong_select_column|missing_select_column|missing_aggregation|missing_subquery,6,"SELECT T1.MakeID , T2.Model FROM cars_data AS T1 JOIN car_names AS T2 ON T1.MakeID = T2.MakeID WHERE T1.Horsepower > 4 AND T1.Cylinders < 4","select t2.makeid , t2.make from cars_data as t1 join car_names as t2 on t1.id = t2.makeid where t1.horsepower > (select min(horsepower) from cars_data) and t1.cylinders < 4"
169,False,hallucinated_column|extra_join,2,SELECT max(T2.MPG) FROM cars_data AS T1 JOIN cars_data AS T2 ON T1.id = T2.id WHERE T1.Cylinders = 8 OR T1.Year < 1980,select max(mpg) from cars_data where cylinders = 8 or year < 1980
170,False,hallucinated_column|extra_join,2,SELECT max(T2.MPG) FROM cars_data AS T1 JOIN cars_data AS T2 ON T1.id = T2.id WHERE T1.Cylinders = 8 OR T1.Year < 1980,select max(mpg) from cars_data where cylinders = 8 or year < 1980
171,False,missing_table|hallucinated_column|missing_column|wrong_join_count|extra_set_operation|extra_subquery,6,SELECT DISTINCT T1.Model FROM model_list AS T1 JOIN car_names AS T2 ON T1.Maker = T2.Make WHERE T2.Weight < 3500 EXCEPT SELECT DISTINCT T1.Model FROM model_list AS T1 JOIN car_names AS T2 ON T1.Maker = T2.Make WHERE T2.FullName = 'Ford Motor Company',SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.Model = T2.Model JOIN CARS_DATA AS T3 ON T2.MakeId = T3.Id JOIN CAR_MAKERS AS T4 ON T1.Maker = T4.Id WHERE T3.weight < 3500 AND T4.FullName != 'Ford Motor Company'
